account_id,customer-id,card_number,account_type,account_tier,account_standing
3fc6a122-2f82-4a09-a8bc-6c9730a6c06a,d7298385-b096-4d47-9e54-85d5f6b14bf2,5188-1342-6453-9024,credit,platinum,red
663578dd-f3d8-4ba2-bb83-85c1e5c18e5d,850a8413-a6f1-4ba0-a884-f2353d02c36c,5551-6800-4221-0923,credit,bronze,yellow
58e55d0c-1ae7-483e-b910-7508518e90dc,68bd2ea7-fd3a-4344-8566-b5302d609722,5294-1489-1782-3917,credit,gold,yellow
83879698-cbb0-4638-81e7-9e57c843b63e,7baeac6c-ae89-488c-9247-92b2ddeb550f,5579-1462-6027-1318,credit,silver,yellow
8ad317d2-3fbe-42f4-80c8-58cf33db34e5,2a1dae41-f439-46b3-ab9a-e2be15ef1608,5135-3839-1421-7085,debit,silver,yellow
4e287816-ee03-49aa-9fc9-6163e6753a34,0119efb2-10bb-4343-84f5-0a6d7c213aa6,5417-9384-7122-8988,credit,gold,red
53a80f0f-c871-41ec-bc5d-c5ec1a3f0d85,401eba46-9c36-465f-b769-8da5dd43d4dd,5456-9968-0842-2676,credit,platinum,red
7db2eff2-0d58-4661-882b-87bf7e3c8f77,e3f3195e-20bf-4e4d-9f4a-ec0bd3ec29e8,5331-1767-8060-3566,debit,silver,yellow
ac94f8a6-f214-424d-9f08-58a036f06926,f0899163-087a-40b6-b772-744a5155b9b2,5146-5186-9622-4117,credit,gold,green
7ee9327a-3182-4a78-8599-fb689b44b590,392de05e-5e60-4a87-9e1d-69426c6d3a26,5276-5318-3334-2017,credit,silver,green
11094034-4c4f-4e1e-bd58-33f6153bbd87,9f38f99e-d9ae-4013-98e9-7ef66b201517,5225-7853-9384-7904,debit,gold,green
481916a2-eccc-4b3d-947d-f20055cd6edb,4f66f7eb-bf3b-4bed-b727-cc047076299c,5290-2361-3404-8121,debit,silver,yellow
0baa1ef6-4f50-4e2a-8859-a1ec41529057,ff50729b-ada4-416f-8d2c-d6fc2ab818d0,5210-2036-4581-1568,credit,silver,green
29e2e65e-f24c-4050-9643-0c43a6f9582a,37a512b6-d362-4d94-a009-f3929d844b62,5395-6368-1303-3720,credit,silver,green
fb80f940-8fe0-4b64-a94f-b58069f756c5,51be87ca-b2d6-4b7a-9903-ff6ed202e451,5267-2860-4020-2964,credit,platinum,green
962f48b1-137b-4878-a21b-62750acc8204,09cf6f38-9e36-485f-9f09-44b048d88eb9,5155-2823-6102-6491,credit,silver,red
cd527b89-8519-40da-9e1f-b4187c5b0621,ce0b2d69-609a-4504-b223-c946e5c7c5f0,5294-9838-6021-6630,credit,silver,red
90f5ab96-a737-4f83-866c-4053e97932b1,8ecd1e12-02a2-4e16-87ea-8451f01dcda1,5264-7504-9578-3813,debit,silver,yellow
59bcb132-c713-4357-9b6a-1b8a9ab1005b,a3ca1449-de66-4e85-956e-056e3d304ac7,5390-8001-8011-9075,credit,gold,red
43266d8b-f10b-479b-80fc-37a8edb04ed2,f953a107-547f-44e1-b9aa-e02fc32ba54a,5317-0526-9994-9838,credit,platinum,green
c4cedcba-4fdf-44d2-a27c-29918ca21423,301d3a41-15be-4cc1-bc49-b557d8860ccc,5599-3749-0794-9544,credit,platinum,yellow
9188c5c4-0758-43e3-8b56-723b43694a4d,f70c7a1b-a172-48b2-b91c-dba54e503960,5127-9876-2023-3275,debit,platinum,green
85abff40-ebd5-4759-8302-3171ff6370a4,9e245820-2072-4253-9c8c-77e929b9498f,5389-2284-8176-8692,debit,bronze,green
4f5a774f-f401-403f-897d-ac14fd2a966e,ab406173-78f4-4177-87b0-4a128defbdfe,5410-6289-9959-1903,debit,silver,green
600de51d-d599-46ff-9987-7dad332220ba,3a3b3b94-51ad-4cae-a24b-bca1796b029a,5278-1055-7796-5099,debit,gold,red
9d363124-483a-4ff7-99be-aafa24f97aed,ed41c761-5021-4e27-b4d0-0f3e1f4dcaed,5474-0788-0100-1449,debit,silver,green
0b3e9944-261b-4bad-a269-b4140b5fb56a,80101080-20b8-4640-b306-8a0ad73fceba,5597-5344-6045-3323,debit,platinum,green
99a303e0-0a8e-457a-82b5-450443593c4f,3ddec51a-8aec-4170-a9a1-2184d7e80118,5136-9166-5004-9862,debit,bronze,yellow
0f4b9e84-468b-4401-8fb4-8835dd219a50,48b0c924-ed03-4e79-a98e-db6957ed0fbd,5532-6906-8320-2315,debit,silver,green
9b9d8fa8-804c-4340-a7e8-6a759fff3a8f,be2cc00f-09a8-4073-833e-bb63fa80bc0e,5481-7379-3076-8530,credit,gold,red
82a72bb6-22d7-4df2-8fa5-aa6553c8e0ef,9ceb819a-1228-477e-9db6-45e9cc2e3914,5161-9324-9273-1623,debit,silver,green
eaff8bab-31d5-4f19-a638-dbf692916fdf,f4a7e35f-9999-4cfe-a967-43eede8bade7,5542-8918-3045-2187,credit,gold,yellow
418436e7-7994-45f7-9b68-51890fdac075,c227b4fb-7237-4952-bc3c-24adb27d876b,5399-7040-3549-0312,credit,bronze,yellow
ecb1d3c0-10a2-4ae1-8736-d6c68eeb4ba8,ff3ff467-f482-48b5-b455-97f38e0b0204,5504-7755-9219-0497,debit,bronze,red
01bbe5c1-9900-49ca-8022-2747c0f21d27,54281cff-87f2-4f59-8a33-f40039dc18fa,5256-4209-0602-0748,debit,platinum,yellow
411676bc-b79f-41dd-9370-2115ecf84135,49614411-68f6-4936-a62e-c2e6ec19b914,5234-1205-9749-9634,debit,silver,red
8b22d58a-d4e3-4d83-829c-48f5cbdecc3c,770f26a1-9678-4690-9072-157c05fd18c2,5293-1977-1403-0755,credit,silver,red
6e9e2542-a701-4677-b48d-fde27063eaa2,d926e1a5-7ef5-4c83-a976-3207f8918700,5594-5117-5474-9080,debit,silver,yellow
8bbd254f-003d-450b-99b3-6be93ce41706,cff95242-6585-4593-b6ba-e579470b2e16,5381-5674-8111-3401,debit,platinum,green
5df34df9-272c-4977-b909-4c354ccedbd0,62cc5e5e-5025-438c-a37c-cf0abae23909,5403-5801-0489-4335,credit,bronze,yellow
c1e19fe8-cd19-4687-9008-659e5b446f3e,db6972ea-fe0e-4004-bb7d-41aef1519fe7,5593-0323-1114-7602,debit,platinum,green
abe55128-431c-4934-8428-9ff0ef6b185b,20ff690e-87b5-450a-b275-61a13068a532,5215-2463-9910-3331,credit,silver,green
56a120d4-3fe1-4fb6-ac34-1c7e309ad8c5,7e7aad6d-c6ee-4359-b7dd-57e24c799352,5491-2294-7966-5382,credit,silver,green
10c4fbd3-a17d-4753-a4e3-d91386a70b15,98428840-02dc-4e4e-98f1-ff1e1d105b5c,5164-7129-3919-2150,credit,platinum,green
af0f7769-0abb-467d-b320-5eaf5f4ba261,8ad54f6b-325e-494f-86f6-fc9a535dac92,5255-5184-5259-1763,credit,platinum,green
c417f6c9-84b6-4079-b3f6-e048c95d528b,bc0369e6-f568-43b9-9fc7-54d0f6d3756f,5412-3519-9755-6178,debit,bronze,red
acf10548-d342-48cf-92c3-93fe387a0d64,0ccf0e60-a901-4a8a-8b58-8ba6911b9458,5491-7836-1828-6625,credit,platinum,red
e729bc08-5894-4175-a861-6ddafb0ad8f9,1a03a4c9-417e-4398-b08b-f5674ac78f08,5105-9844-3629-0090,credit,bronze,yellow
041d44df-af07-4da5-abe8-4305929b4980,6e7c5429-fe91-4619-a128-0a38e5236836,5344-8386-1551-7072,credit,platinum,green
b91b5ae2-d65e-410d-98b2-e60010ef1210,23bb2704-a6a8-42cb-9262-47d457d94b2b,5271-0484-0148-3292,debit,gold,red
0e6aa003-297d-4961-af1b-a0e4e7bc454a,babe2651-b8c3-4dae-8206-08e5e62f3ed2,5384-9278-1554-8564,debit,bronze,green
86b7d694-af5f-4759-ab24-a1a60852e7e4,953a9808-7cc5-4174-87ae-62ff98817411,5351-5142-8295-9893,debit,gold,red
8fa4ac28-1ce1-4639-95ad-378190c1ee06,4fa8ac92-1cb6-4ee2-96ce-d84e3b84626f,5407-0813-5548-7594,debit,gold,yellow
67600816-f626-4a18-a9ed-136eea05ce28,b633d2ff-316f-4323-b37b-46203763e55e,5393-2819-7573-1274,debit,gold,yellow
3216260b-2f85-4dd0-99de-357a3dfc6854,56d07e51-f9e3-4c4a-82b5-69887ad07595,5512-9598-3239-6698,credit,bronze,green
6ed4eec6-6e85-40cd-acf5-0676c8d7e7af,ad099b49-4b64-47d0-812d-bed2861db551,5491-0703-2682-7431,debit,bronze,red
fca1d5b9-849b-4b42-92b7-0e22e60127d1,1e79ab9c-fc7c-4b36-9b20-6f51bfb50266,5264-7945-7744-6808,debit,bronze,red
7b713f2a-ee94-447e-9592-be8a42d57e60,20f6c037-6554-4222-89b3-fbcaa514fd0c,5141-5008-9109-4219,credit,gold,red
5bfde9a0-b835-49b6-b480-c0d648e09d14,8653def2-8bca-4d1d-b8d3-e7645a772326,5462-3305-7686-3113,credit,silver,green
6395a56c-06ab-4f02-ab5a-df450a781318,2641b34d-fe06-46ed-bcfd-c35c948c106a,5392-1799-6527-5131,credit,bronze,green
a4f5a1d9-2a4d-4709-87ce-15e49b893238,9d42b4c6-e356-469e-bfde-afe4b50aa2d8,5382-3816-9955-9705,debit,silver,yellow
12f54790-9597-4f61-9382-585a183cbb86,c260e302-5e0a-49da-b063-d0349407e9b9,5260-2048-7656-3877,debit,platinum,yellow
0502c341-1205-4331-b61a-1f104141ed55,b1e7aae3-f119-49f8-ad6b-f5e4ec935863,5209-1317-5802-6612,credit,gold,yellow
12f7a2b2-d1ab-489f-a5cf-09bba5beef39,2444c4fb-7f00-4505-9170-f881dfc73b9d,5195-4437-0524-3968,debit,silver,green
8bbfbad1-58f8-4e85-8c7f-96475af69694,ea7d888e-c353-4527-8ae8-7aaea72f372f,5437-8676-7747-8962,credit,silver,yellow
909ab8d7-aa99-4f65-aa8e-0ce861b24194,fc348ccb-5357-46c2-8719-70b32c808198,5373-6568-0052-3042,debit,gold,red
a0684a27-f16d-4f82-a25d-1eec7655f0b6,65f1fe0e-b03f-4f24-b266-b62f36850bf0,5265-1477-3193-9078,credit,platinum,yellow
ad4c5870-717a-4e71-88b6-a6a078804f08,40c3a706-b739-4c14-b7e2-fd779a30f4e2,5360-1360-9670-4395,credit,silver,red
bf6c6458-a29e-45ad-83ae-2cd92b990c9a,22008236-cf1d-4cb7-9875-83b2cc3f780d,5241-4948-4674-4137,credit,bronze,green
fe96dbb0-7478-438f-9bbf-1c46e314a04f,986b3970-df26-48c2-b1c7-4ed490141f68,5425-9922-3552-1311,debit,silver,red
c92cc2de-d82e-452a-8900-fd724094ebf5,1f8a0d75-e991-44b5-aa65-e93298a88b6b,5399-9714-4073-5736,debit,bronze,yellow
06114085-45af-41cb-86dd-b52ae37a60a5,fc4e4776-23cf-4d24-ac1b-134044152cf5,5405-3216-6927-9929,credit,gold,red
c41ec062-c925-45a4-bb45-edebbc158960,816ef4fe-081e-416e-9100-0e80dd076bf9,5260-8461-5780-0186,debit,bronze,green
806c7966-946e-424e-8fe9-fe4a25dd73cc,3cde4699-1370-41db-a1ec-2b57f03e37d6,5230-5141-0175-2575,credit,gold,yellow
8a0f5f83-5702-47ac-8fbf-51f572eccc2a,fa66795b-57c2-47f0-bb85-af7762266f4b,5441-2159-2569-5579,credit,platinum,green
3c35a014-745c-4ce8-9999-4ebff9a25a60,cbd001a1-8e7f-4080-b5cd-15765c54d08b,5324-3799-3089-3918,debit,gold,red
425fb1ca-05f9-4f5a-ae3e-2aa448ecc868,9e25009f-3980-4393-b2d4-1e0b4745e66a,5544-6729-9640-3141,credit,platinum,red
2a7dd458-6059-40d6-956e-e9af7436ecdd,ffd01f82-5dd9-43e9-a16e-15a97b4829af,5115-7309-4766-8847,debit,platinum,green
410ed98f-57f3-4504-852a-dc80855292a8,ade40b36-5aa5-42f7-8dd8-80dd077cfe84,5389-2685-3417-1296,credit,gold,red
01583e0b-e93c-4bda-adaa-da3350093b2a,d393ea74-5347-4452-a5e1-60bfebf57311,5564-2861-6434-8411,credit,silver,red
9fd9f97e-f88a-4a09-97e4-0f1d34ff2f90,a604a996-c391-4d6e-ad07-0f94460243f6,5155-0693-7617-7207,debit,platinum,yellow
f70d18b0-9558-4cb9-8fd4-a12f2fcda7fa,66b1948f-8aea-44b2-ab59-f3fba8a3a419,5303-9773-9811-6469,credit,platinum,yellow
13a05754-8640-4560-b6eb-e6c32a662087,9d648224-e3cc-4946-92c2-629b640b0d57,5151-7935-6326-7984,debit,gold,yellow
bdf4fff5-d041-4b9c-a285-03150f8a1de5,8ea5784d-3774-4083-aae3-1b60a02aabb5,5152-8149-9614-4860,debit,bronze,yellow
14c522cd-f4ac-41e4-9952-cc69c66e2c02,15b97f23-57d2-4ee7-bdde-74ab29ce9b69,5434-6061-9436-2561,debit,bronze,red
327a1f7c-cce8-4bf0-bab9-123bbf05dcee,8d6c3d53-53d7-4bae-aa85-39e49299e54c,5541-8931-9426-4175,credit,bronze,green
04fe084c-f1cd-4a06-ae5a-cb9f7c0238c3,e4a36338-7008-4bf3-bccd-7b72b885c351,5534-7685-6137-8817,credit,silver,yellow
540f4177-e954-4ebe-83c7-2e36e916b873,e3f4677a-0ba8-47c5-a973-1931530f7673,5153-1001-7398-9726,credit,gold,red
9e2dddb0-4871-4d8a-9889-cf1a5ad03794,76b7ba9d-d7ca-4a3a-8391-aafaba83b650,5399-9342-3238-4311,debit,gold,yellow
aa789773-f3d4-42ca-86e9-1031eeb35b9c,2ebb35ee-4fd2-48f3-8138-963c5836dc24,5245-7441-3289-0192,debit,silver,green
64485c88-b100-434a-a1db-2826ee76a2d7,28f63b3f-6813-4088-b2cb-ccf27457c8d5,5589-0002-1627-0601,credit,platinum,red
8b44e7cf-d33a-4cef-bec9-492b53346c83,63b6e374-4be3-4467-b3c3-c56490f9fe99,5588-1894-8688-9967,debit,bronze,green
344e4da4-e9fe-4086-9567-bde79746276c,b0e43f32-d928-49de-80ec-07333d982c16,5545-9402-3841-6919,credit,silver,yellow
4926ba63-c28f-405d-9042-71f919187489,69bf6afc-1d65-4982-b4e8-383ffe93c4a1,5586-2319-9149-7746,debit,bronze,green
55087739-1164-4f66-a579-386ce275a047,7f03ef56-8a82-40fd-88d6-03d4ec9b9707,5236-0377-9757-5070,credit,gold,yellow
f954825c-a54a-4119-9f32-4d41e59046ca,0a8d6cbc-c517-4ca5-8b2d-24f10fd1f26e,5106-9679-5355-0243,debit,platinum,green
d2135173-01dc-4f3b-8922-cf0a8d184785,1f2c2ef9-0d6a-432a-a8e6-086aee856b72,5404-0760-0277-0403,credit,platinum,red
50c10598-4443-4231-bfd8-445962c020fa,9087face-0092-42e9-9b02-1a46b27b74a2,5277-4072-9223-7551,credit,gold,green
87d94aa4-b63d-49d6-ab81-42a2c39b2e34,254a35be-9468-4093-9863-2ae8c19ac827,5254-3369-7882-7046,debit,silver,green
15bf4a6a-d92e-4d73-ba93-f90dca4975d0,887a574b-5f71-455e-b845-3032a7cf445f,5347-7648-0858-3944,credit,platinum,green
2351a366-9200-442a-9748-3daffbf3980e,d63c3d83-128b-42b6-8f3d-10cf3f37eb12,5470-0476-7325-4752,credit,silver,yellow
20c523dc-d7e6-4c67-af8a-594fd96b5170,fec0e05c-6824-45aa-b052-b71bddcdf1f6,5167-1447-2672-8649,debit,platinum,green
849ee781-31b1-4ff2-b5db-3ff6dc33ad56,00825791-d4d0-450b-935b-2114b8971ff6,5182-2395-3945-7872,debit,silver,green
07f12ae7-9a5f-4183-8ac5-a82fb43b75f6,e6876e3a-44a9-45ae-b391-270739bc23ca,5528-6197-2525-4956,credit,platinum,green
69a9f24b-d685-4a71-a5cc-69958cff6fc1,d9346b73-f3b3-4bf6-8e0d-7a6cc94893ab,5287-8951-7490-1062,debit,bronze,red
30e8ce1a-b8fd-4a94-b3e6-58e83d699429,542213c8-3ca5-4686-b2a1-323ed70f4608,5149-4884-7224-7244,credit,platinum,yellow
6ded22f4-9984-4266-b657-8e70c03ecf69,4e212f44-cd96-45de-a97a-386aa57b416a,5553-4878-7850-6350,credit,gold,red
92f13a6a-8102-41e6-9d60-9fafeea74ef0,aa2586eb-9ca9-4562-bf11-8db9e9faa6a6,5470-3655-1277-1343,credit,silver,yellow
29fb52ef-ae4d-4a40-9cf7-edca3f64a629,11dda1c3-fd38-44e7-88cc-866ea7fb545c,5129-6455-3177-9566,debit,bronze,green
86d66218-ac3d-4969-857a-62acf5ed3675,303f3358-e17c-4723-9d66-388122a059ce,5375-6903-3698-1133,credit,bronze,yellow
267e06d7-667a-4ae7-bb9a-ca9224fbcb89,e6b97c74-fddc-4fdb-989e-4764c82b1fee,5592-8236-1079-9122,credit,bronze,yellow
5de3f30c-233f-494c-9376-c478e77607a6,f60558c3-24e7-4fae-81fe-6ed829d0c3e8,5467-3891-2988-0102,debit,silver,red
4ccea8e9-0a1c-411f-8ba1-3917cd61dfbb,5856f271-2278-4419-8d15-6127f5fad4a1,5186-5153-7700-0361,credit,silver,green
72d24b89-1907-4197-88ef-65d7a8f9f5ff,f34909f6-b848-4e03-9228-d80d8b7b6734,5355-6553-1497-0253,debit,platinum,yellow
22ef214c-352d-4bb9-a1f4-25f8424d2d07,86f57b71-4b28-4fc1-84bc-0774a5826996,5307-9242-8646-6800,credit,bronze,yellow
83ee01bf-d047-4a24-a781-ddbc8fcd8c72,bf4087a7-1133-4659-8305-67c44589d030,5375-9188-4843-1747,credit,gold,green
23a98ff4-ad41-47fd-bdcd-dcd1d875b9db,b910ccd3-fc1f-44ba-acac-33400fcae985,5234-6102-5281-6775,debit,gold,yellow
14cff87b-e162-4abe-bc59-d9727163b3a3,c08a9b55-da3a-4b83-8c1a-32bf5e929c67,5511-3327-2855-3791,debit,silver,red
5996ed48-a0e6-4933-b6c8-66a12cb0660a,658b0bf4-8171-4526-8cc3-e06d6def37fd,5297-7113-8445-7282,credit,gold,green
ee67c87c-0ba9-4081-b6b1-6f6c18be9a16,ae642c33-4f29-448e-ac01-3485dd0f5987,5282-0085-3159-8036,credit,platinum,green
54a0ee1b-8b27-499d-afad-c0f494c52e6c,1b11b1ae-2c30-4bce-abda-971ae80d27e1,5345-7523-6953-1065,credit,platinum,yellow
0cbf883d-bc13-4125-b536-411bc478d5db,7d563ebe-13d4-4151-b4c9-6c47ad31ee38,5394-7134-6470-0286,debit,gold,green
e246bdb3-b23d-4b51-9052-bb9dadf70009,65791f6b-340a-4dd6-9a3e-153e8bca9164,5336-2014-4856-7451,credit,platinum,green
3bf186c8-982f-4354-8811-3c47a151318e,f08057af-c6eb-40c7-9f1b-e0136f790518,5370-7785-6972-5791,credit,platinum,green
1f59b6c1-9801-469e-9daf-15a288af8946,343cff13-a5c9-4cf5-81b4-da05c81eeaa1,5382-9608-0541-5587,debit,platinum,red
031abaca-6c7f-4d3f-b4a7-4771a2bbf837,cc49e89e-f733-4034-8ba8-7b6ee8f5057b,5259-1583-1079-9112,debit,bronze,yellow
63b774d7-6024-463e-8f28-6ae2f6a18119,eb8d1146-d75d-4e11-b50c-f1969be89e2c,5502-0371-4384-0613,debit,platinum,red
6a8ab7fa-fd6a-465b-99e6-3f8ad2a06c37,da21f659-7d21-4bbd-9946-967970cec97f,5228-4499-9580-1150,credit,bronze,green
95374448-01ae-4818-9e15-1b1fa1daba18,b1f5d48c-8c37-49a7-8e20-ee0463150be7,5109-7970-1355-8416,debit,platinum,red
4228120a-4ace-4ed5-bb1a-1ccbabbea9f6,f8e3489e-5297-4085-a71e-a2d1fa66ee68,5570-4886-4524-1684,debit,silver,green
4ffb0dc9-1147-4b8b-a798-a49b078ab28e,b6892314-5d96-4bd8-a14c-c67226eb544c,5563-1204-0082-7394,debit,silver,green
ef528ec8-6458-440a-a3b9-d32d83ea1a3e,42a69ec0-3283-4a70-8aaf-41dbb5f9fb92,5557-0329-6445-2030,credit,silver,yellow
614f5ae0-ca05-4a8e-a73c-3a2b9d3ab130,e23f7729-756a-4cd4-824c-2d573a6cf807,5258-5943-9254-5786,credit,gold,green
b91d6743-4e6d-48a5-b472-c943344c5634,474e6d1a-c968-4476-9a0d-df14c3425fe1,5531-0753-5213-3424,debit,platinum,green
1d4ebaf3-624d-4cab-a9e8-538dbed2152c,029d8ca4-ed1c-4d51-8a96-48c54f158403,5202-8724-1735-2850,debit,bronze,red
941ed844-10c0-4266-bcc7-1c909a440d2e,a280cb8b-7ddb-4f69-9766-9a6b2ac93961,5360-3255-8952-7088,debit,platinum,yellow
2691715d-28b2-43eb-be6c-2c5a60b9d9db,cc3aab6a-8440-40dd-902f-c73960500231,5471-5414-1468-6081,debit,gold,yellow
daf290a2-cd96-457a-9b63-c0dc12993858,7b2109bc-f36f-4aa5-9349-383d8e342919,5106-7755-4937-3859,debit,bronze,green
74f55a5f-f60a-4b03-9245-acf70b3afe5d,2adf2e8e-e769-47e7-a31d-0784acfaaf58,5589-0121-6164-1264,credit,gold,green
0dc9b58d-f1c5-4143-8cdb-6c779f36d9c8,6883e1c0-ae5b-4fbe-9a8d-e1c0c2bc9eda,5225-9223-3291-4764,debit,silver,yellow
e184f38b-312e-404f-a3a9-f46167a3be64,368dc144-d079-4b2a-b2ca-e2f498fb0f90,5590-7769-0663-7392,debit,platinum,yellow
69df1b33-51d6-4f8a-9fe0-b9258c9087d7,0811d260-5fb0-47aa-aeec-62c4a1c76913,5163-2639-6435-5982,credit,gold,green
d7472b83-655e-4d89-a563-59760b1910ee,8e05df22-6e2e-4f2e-9083-e3b30839c2d6,5585-7951-9972-7725,debit,gold,green
a2c57f82-7562-44db-8e0c-f76fa9f37bbe,cdbafcc4-ff80-4a5e-8cfa-1094addd79b5,5466-4080-6463-6245,credit,bronze,green
263b96bb-bf17-4a9e-9f2a-24a2bc715777,70660838-ac6c-4f2a-bdc5-ae481750f434,5107-5402-7381-2475,credit,silver,yellow
61c99a48-9897-4bfc-8a28-1a9064ba6dc9,af3f33de-7b6c-476e-875d-23c6c47b1cf5,5481-6992-5836-3478,debit,gold,red
3e8fb072-3490-45dc-bf87-9fcfa3374ad7,798666aa-6748-4759-a405-bdd5d6467d65,5381-4772-1894-6562,debit,gold,red
19602b52-2df4-45b9-b843-6a340e741a60,4c58c625-a3cd-421c-b582-b2bf0151b390,5518-6538-7552-2377,credit,platinum,red
9b7d0243-fc6a-4f08-9962-0fecb8467f34,b92b0bba-ea8e-4ef1-b29e-f0175672f416,5325-8608-1635-1526,debit,gold,yellow
2cbdcff2-83a1-43fd-89f9-e7319a9c9e32,96f22ff4-5e28-4361-9b32-df93a9940b02,5195-9403-3861-8847,credit,gold,green
6dd70a1b-3165-403a-ba6b-82296a828359,eee65c04-e598-460b-bb09-36870dc89687,5159-2466-3041-5567,credit,platinum,yellow
e43c4315-1a47-44fd-af08-696e0df246f0,c6469d1f-aa8d-4065-9965-d1c6bceddfc6,5232-2186-6975-3565,debit,silver,green
1ec8e14e-84a9-49db-87d4-182d97bbc34b,91697155-7bfb-4830-95aa-9813bf9cf765,5406-7202-4270-4858,credit,bronze,green
1cd9d482-ad64-4961-856a-c2e6c31689ad,021ee0ac-b3a3-45de-991e-a41b1ef0bf9c,5144-3342-1873-4316,debit,bronze,yellow
f787702d-98ac-47cf-93aa-cfb3d1846d1b,727a35fd-d5b0-4fd6-b7ae-59ba0e8e0253,5211-1879-7370-0957,debit,gold,red
5c1f355d-54e8-4752-b800-ba2f3cdcd323,d5567ee5-6ef5-4b96-a7b1-117c54cc0fed,5101-9557-8079-4568,debit,gold,yellow
7f51531b-5540-4a65-a89c-e522f361dad8,8e45f4c3-eefd-425f-8a27-b72b90d69c03,5482-7096-3719-0515,debit,silver,red
ad55235d-74fa-4ac1-8954-bd845ef7599e,3f2061a0-6ae9-4cf4-9532-40ede43e4c01,5434-0795-8039-9490,debit,silver,red
c1d53393-87d7-4c9a-8db4-3554fcbd8275,c7be157d-8f53-4667-b16f-d59480b899e4,5104-9042-8601-9655,credit,gold,yellow
39c22af1-07ad-40a3-a058-fe55b1909c37,5342254c-4eb1-4ded-96dc-616c7115c585,5293-3342-7797-4141,debit,silver,green
4983b6a4-83c3-4c63-957b-117dfe6e917b,33149abc-a82f-40ac-aa39-ceec3ebaa1fb,5461-8562-9733-2757,credit,bronze,green
9d3ed250-42b7-47ba-bed4-167722684323,dc355361-76cf-493a-9ee9-a69849add607,5391-3560-7669-4720,credit,bronze,green
65736183-2d14-4c8b-a51a-3327d4174811,96f2295e-3fe5-4138-b9ed-b4db3276854b,5518-6394-3962-7018,debit,platinum,red
eb0595d4-f446-46fc-87e6-27e905f5457a,4564d3d3-d4b1-4cf4-974d-dd859bc38e65,5195-5316-7759-8391,credit,platinum,yellow
85e4227d-788e-4b49-93c2-a9a4b29d2db7,6af66cd4-5afe-45e5-9911-581183aab18d,5577-4064-1509-2809,credit,bronze,green
5357b080-cb06-4c17-85d4-9ea550035a41,65f85e92-1259-4a14-8a5f-87ea4232de84,5177-8511-9328-5451,debit,gold,red
85c5b621-9884-4d69-96d2-ef1b5601324b,cfe24541-7da1-4e18-b195-260d07570dd2,5347-7239-4699-1864,debit,platinum,yellow
553f248e-51eb-4b10-9e8b-a835f2fb171f,47e8c4c0-860e-4994-a2f8-69eaf12b008e,5588-3638-9074-8537,debit,bronze,green
477e79a5-1a1e-49c2-ad56-ed3b26acaf7f,d9bf79e3-5beb-4fbe-8886-05f29ea83940,5566-1253-1520-5914,debit,bronze,green
5d56452f-8c11-4fb8-99ce-081212d344b4,5777b6fe-d943-4037-91ca-0707e0e20ea1,5430-1119-6909-1259,debit,bronze,yellow
2c9c236b-62c8-4d66-87d2-4e81ab8462e3,3ddceec1-e00e-4e3b-9078-01ec3931b60a,5106-9864-2519-4505,debit,gold,green
a9af547a-1361-43db-89ec-afa5c3a3ef53,ddd25779-ad40-40be-94f6-19759ed4d6e4,5109-5226-6111-7129,debit,silver,yellow
f8e3b722-a53a-486e-b4db-1e3b9da81948,454272df-9a86-4a2d-9e2b-1311492cd7fa,5360-3577-7128-6728,debit,platinum,yellow
a3812d40-a738-4a10-a91e-4396d425356c,008503b6-a464-47c0-b2cc-4ae59aa3c4b7,5318-1195-6530-6739,credit,bronze,red
6baa8584-43cc-4e90-9a59-7909c340eaa8,9502acae-cf18-48f4-a019-0b0358a116e2,5507-0674-9176-6370,debit,silver,yellow
4aabce21-72ac-41f8-a628-96f6743f47db,b00678c3-b17a-4451-a53e-822bdc516d0b,5218-7640-9138-7272,credit,gold,yellow
a0e5dd0d-c4f1-472e-8e13-2f90ca535281,99cc0917-8b0d-4a0b-8b1d-2eeffac7950b,5197-7597-0356-1947,credit,platinum,red
50f93af0-7d02-43d5-831f-25232f3c3690,fcab0960-4125-4408-9fc8-a2db5e213e7a,5384-2104-0679-8686,debit,platinum,red
5c823376-fef5-4b19-8f22-e79e6b9cf7d1,b07ba558-1c63-44a4-9244-7bf238182cdb,5185-7253-9016-1816,debit,gold,yellow
62f75c5c-8c69-4c34-a122-d4e91ce52ffa,d652139e-24c5-4f1b-9360-165abcdc42a3,5391-4457-6889-3540,credit,bronze,yellow
5c617921-e2cb-4b5b-9c6c-76571fa0491b,0052511a-2158-4053-813d-ef59782c2d0c,5582-5631-0557-3515,credit,silver,yellow
499b059b-a9a4-4eba-9914-ca3394b5ca32,95a429bb-8f3e-430b-8e2b-7738a268c348,5484-7216-8020-6435,credit,bronze,yellow
8dc6a434-57fc-465d-a3af-7fd8786527d4,329d1b8f-f665-4025-ae89-be8378fd2f0a,5552-2985-6626-8976,debit,silver,yellow
de048b56-38c1-401b-95cb-c215469fe33a,450e390b-446e-42d5-a1b9-40047d7c3aaa,5139-9239-2093-2643,debit,bronze,yellow
fe9957dd-9ba8-49ea-b2a5-7a14612321d4,88e51056-b94a-4092-a298-2486f9f8a5f5,5340-9377-0405-8834,credit,silver,green
